Entity,Code,Year,Wind
Canada,CAN,2000,0.020492265
Canada,CAN,2001,0.025900716
Canada,CAN,2002,0.030605175
Canada,CAN,2003,0.05155215
Canada,CAN,2004,0.06913685
Canada,CAN,2005,0.113057606
Canada,CAN,2006,0.18355173
Canada,CAN,2007,0.20770116
Canada,CAN,2008,0.2630273
Canada,CAN,2009,0.47734794
Canada,CAN,2010,0.61523837
Canada,CAN,2011,0.6893055
Canada,CAN,2012,0.7609283
Canada,CAN,2013,0.72535735
Canada,CAN,2014,0.82833594
Canada,CAN,2015,1.7287769
Canada,CAN,2016,1.9940703
Canada,CAN,2017,1.9939178
Canada,CAN,2018,2.0764797
Canada,CAN,2019,2.0412176
Canada,CAN,2020,2.3471887
Canada,CAN,2021,2.4228284
Canada,CAN,2022,2.4912508
Canada,CAN,2023,2.5882587
Canada,CAN,2024,2.988381
Central America (EI),,1965,0
Central America (EI),,1966,0
Central America (EI),,1967,0
Central America (EI),,1968,0
Central America (EI),,1969,0
Central America (EI),,1970,0
Central America (EI),,1971,0
Central America (EI),,1972,0
Central America (EI),,1973,0
Central America (EI),,1974,0
Central America (EI),,1975,0
Central America (EI),,1976,0
Central America (EI),,1977,0
Central America (EI),,1978,0
Central America (EI),,1979,0
Central America (EI),,1980,0
Central America (EI),,1981,0
Central America (EI),,1982,0
Central America (EI),,1983,0
Central America (EI),,1984,0
Central America (EI),,1985,0
Central America (EI),,1986,0
Central America (EI),,1987,0
Central America (EI),,1988,0
Central America (EI),,1989,0
Central America (EI),,1990,0
Central America (EI),,1991,0
Central America (EI),,1992,0
Central America (EI),,1993,0
Central America (EI),,1994,0
Central America (EI),,1995,0
Central America (EI),,1996,0.03708625
Central America (EI),,1997,0.11775476
Central America (EI),,1998,0.089924686
Central America (EI),,1999,0.13503501
Central America (EI),,2000,0.22845663
Central America (EI),,2001,0.22518912
Central America (EI),,2002,0.3091396
Central America (EI),,2003,0.26695573
Central America (EI),,2004,0.28458726
Central America (EI),,2005,0.22220656
Central America (EI),,2006,0.2813632
Central America (EI),,2007,0.23720254
Central America (EI),,2008,0.18797787
Central America (EI),,2009,0.4054061
Central America (EI),,2010,0.47821522
Central America (EI),,2011,0.6588669
Central America (EI),,2012,0.95832527
Central America (EI),,2013,1.1226352
Central America (EI),,2014,1.6733061
Central America (EI),,2015,2.2622187
Central America (EI),,2016,2.2652872
Central America (EI),,2017,2.113064
Central America (EI),,2018,2.848412
Central America (EI),,2019,2.6640701
Central America (EI),,2020,2.525817
Central America (EI),,2021,2.4760857
Central America (EI),,2022,2.1826768
Central America (EI),,2023,2.4871652
Central America (EI),,2024,1.9900777
Chile,CHL,1965,0
Chile,CHL,1966,0
Chile,CHL,1967,0
Chile,CHL,1968,0
Chile,CHL,1969,0
Chile,CHL,1970,0
Chile,CHL,1971,0
Chile,CHL,1972,0
Chile,CHL,1973,0
Chile,CHL,1974,0
Chile,CHL,1975,0
Chile,CHL,1976,0
Chile,CHL,1977,0
Chile,CHL,1978,0
Chile,CHL,1979,0
Chile,CHL,1980,0
Chile,CHL,1981,0
Chile,CHL,1982,0
Chile,CHL,1983,0
Chile,CHL,1984,0
Chile,CHL,1985,0
Chile,CHL,1986,0
Chile,CHL,1987,0
Chile,CHL,1988,0
Chile,CHL,1989,0
Chile,CHL,1990,0
Chile,CHL,1991,0
Chile,CHL,1992,0
Chile,CHL,1993,0
Chile,CHL,1994,0
Chile,CHL,1995,0
Chile,CHL,1996,0
Chile,CHL,1997,0
Chile,CHL,1998,0
Chile,CHL,1999,0
Chile,CHL,2000,0
Chile,CHL,2001,0.006249261
Chile,CHL,2002,0.0060589
Chile,CHL,2003,0.0059902235
Chile,CHL,2004,0.0039787483
Chile,CHL,2005,0.005334832
Chile,CHL,2006,0.005131442
Chile,CHL,2007,0.008152794
Chile,CHL,2008,0.027566457
Chile,CHL,2009,0.05927018
Chile,CHL,2010,0.23537819
Chile,CHL,2011,0.22900096
Chile,CHL,2012,0.26382336
Chile,CHL,2013,0.34012848
Chile,CHL,2014,0.9064734
Chile,CHL,2015,1.3073856
Chile,CHL,2016,1.4346856
Chile,CHL,2017,2.0357594
Chile,CHL,2018,1.9287986
Chile,CHL,2019,2.5872316
Chile,CHL,2020,3.1677866
Chile,CHL,2021,3.9887323
Chile,CHL,2022,4.3995285
Chile,CHL,2023,4.6823826
Chile,CHL,2024,5.027727
China,CHN,1965,0
China,CHN,1966,0
China,CHN,1967,0
China,CHN,1968,0
China,CHN,1969,0
China,CHN,1970,0
China,CHN,1971,0
China,CHN,1972,0
China,CHN,1973,0
China,CHN,1974,0
China,CHN,1975,0
China,CHN,1976,0
China,CHN,1977,0
China,CHN,1978,0
China,CHN,1979,0
China,CHN,1980,0
China,CHN,1981,0
China,CHN,1982,0
China,CHN,1983,0
China,CHN,1984,0
China,CHN,1985,0
China,CHN,1986,0
China,CHN,1987,0
China,CHN,1988,0
China,CHN,1989,0
China,CHN,1990,0.000070894275
China,CHN,1991,0.00030368823
China,CHN,1992,0.0041685305
China,CHN,1993,0.006248205
China,CHN,1994,0.010643164
China,CHN,1995,0.016588964
China,CHN,1996,0.0023999538
China,CHN,1997,0.0050246273
China,CHN,1998,0.00900825
China,CHN,1999,0.011594438
China,CHN,2000,0.01393471
China,CHN,2001,0.015995912
China,CHN,2002,0.016959855
China,CHN,2003,0.017230157
China,CHN,2004,0.018773397
China,CHN,2005,0.024966134
China,CHN,2006,0.04320819
China,CHN,2007,0.058376424
China,CHN,2008,0.13343345
China,CHN,2009,0.2679933
China,CHN,2010,0.44484454
China,CHN,2011,0.6152583
China,CHN,2012,0.8182817
China,CHN,2013,1.0503554
China,CHN,2014,1.1778387
China,CHN,2015,1.3459973
China,CHN,2016,1.7280225
China,CHN,2017,2.0934863
China,CHN,2018,2.387502
China,CHN,2019,2.5170622
China,CHN,2020,2.7995515
China,CHN,2021,3.7161753
China,CHN,2022,4.2479997
China,CHN,2023,4.63583
China,CHN,2024,5.016411
Colombia,COL,1965,0
Colombia,COL,1966,0
Colombia,COL,1967,0
Colombia,COL,1968,0
Colombia,COL,1969,0
Colombia,COL,1970,0
Colombia,COL,1971,0
Colombia,COL,1972,0
Colombia,COL,1973,0
Colombia,COL,1974,0
Colombia,COL,1975,0
Colombia,COL,1976,0
Colombia,COL,1977,0
Colombia,COL,1978,0
Colombia,COL,1979,0
Colombia,COL,1980,0
Colombia,COL,1981,0
Colombia,COL,1982,0
Colombia,COL,1983,0
Colombia,COL,1984,0
Colombia,COL,1985,0
Colombia,COL,1986,0
Colombia,COL,1987,0
Colombia,COL,1988,0
Colombia,COL,1989,0
Colombia,COL,1990,0
Colombia,COL,1991,0
Colombia,COL,1992,0
Colombia,COL,1993,0
Colombia,COL,1994,0
Colombia,COL,1995,0
Colombia,COL,1996,0
Colombia,COL,1997,0
Colombia,COL,1998,0
Colombia,COL,1999,0
Colombia,COL,2000,0
Colombia,COL,2001,0
Colombia,COL,2002,0
Colombia,COL,2003,0
Colombia,COL,2004,0.04232197
Colombia,COL,2005,0.04062833
Colombia,COL,2006,0.044475082
Colombia,COL,2007,0.034483064
Colombia,COL,2008,0.03552005
Colombia,COL,2009,0.03816727
Colombia,COL,2010,0.024054179
Colombia,COL,2011,0.024548078
Colombia,COL,2012,0.030469937
Colombia,COL,2013,0.030865014
Colombia,COL,2014,0.035520736
Colombia,COL,2015,0.03482628
Colombia,COL,2016,0.023633966
Colombia,COL,2017,0.00140673
Colombia,COL,2018,0.019221924
Colombia,COL,2019,0.02774911
Colombia,COL,2020,0.004901348
Colombia,COL,2021,0.026771689
Colombia,COL,2022,0.029801566
Colombia,COL,2023,0.08201599
Colombia,COL,2024,0.05977899
Croatia,HRV,1990,0
Croatia,HRV,1991,0
Croatia,HRV,1992,0
Croatia,HRV,1993,0
Croatia,HRV,1994,0
Croatia,HRV,1995,0
Croatia,HRV,1996,0
Croatia,HRV,1997,0
Croatia,HRV,1998,0
Croatia,HRV,1999,0
Croatia,HRV,2000,0
Croatia,HRV,2001,0
Croatia,HRV,2002,0
Croatia,HRV,2003,0
Croatia,HRV,2004,0.004961987
Croatia,HRV,2005,0.024879124
Croatia,HRV,2006,0.047562964
Croatia,HRV,2007,0.08621609
Croatia,HRV,2008,0.098514296
Croatia,HRV,2009,0.13518256
Croatia,HRV,2010,0.33957687
Croatia,HRV,2011,0.5565352
Croatia,HRV,2012,0.9768347
Croatia,HRV,2013,1.3995622
Croatia,HRV,2014,1.9678323
Croatia,HRV,2015,2.2440841
Croatia,HRV,2016,2.728527
Croatia,HRV,2017,3.2128887
Croatia,HRV,2018,3.4361196
Croatia,HRV,2019,3.8383048
Croatia,HRV,2020,4.710554
Croatia,HRV,2021,5.2430267
Croatia,HRV,2022,5.7109814
Croatia,HRV,2023,6.1071963
Croatia,HRV,2024,6.435887
Cyprus,CYP,1965,0
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0.0030807366
Cyprus,CYP,2005,0.002727149
Cyprus,CYP,2006,0.0027583586
Cyprus,CYP,2007,0.0027062376
Cyprus,CYP,2008,0.002619837
Cyprus,CYP,2009,0.0026695887
Cyprus,CYP,2010,0.23710978
Cyprus,CYP,2011,0.87635773
Cyprus,CYP,2012,1.5104257
Cyprus,CYP,2013,2.0928955
Cyprus,CYP,2014,1.6565981
Cyprus,CYP,2015,1.9284704
Cyprus,CYP,2016,1.798427
Cyprus,CYP,2017,1.6250204
Cyprus,CYP,2018,1.6941109
Cyprus,CYP,2019,1.8216437
Cyprus,CYP,2020,2.105487
Cyprus,CYP,2021,2.0421345
Cyprus,CYP,2022,1.7466974
Cyprus,CYP,2023,1.5916573
Cyprus,CYP,2024,1.4908733
Czechia,CZE,1965,0
Czechia,CZE,1966,0
Czechia,CZE,1967,0
Czechia,CZE,1968,0
Czechia,CZE,1969,0
Czechia,CZE,1970,0
Czechia,CZE,1971,0
Czechia,CZE,1972,0
Czechia,CZE,1973,0
Czechia,CZE,1974,0
Czechia,CZE,1975,0
Czechia,CZE,1976,0
Czechia,CZE,1977,0
Czechia,CZE,1978,0
Czechia,CZE,1979,0
Czechia,CZE,1980,0
Czechia,CZE,1981,0
Czechia,CZE,1982,0
Czechia,CZE,1983,0
Czechia,CZE,1984,0
Czechia,CZE,1985,0
Czechia,CZE,1986,0
Czechia,CZE,1987,0
Czechia,CZE,1988,0
Czechia,CZE,1989,0
Czechia,CZE,1990,0
Czechia,CZE,1991,0
Czechia,CZE,1992,0
Czechia,CZE,1993,0
Czechia,CZE,1994,0
Czechia,CZE,1995,0
Czechia,CZE,1996,0
Czechia,CZE,1997,0
Czechia,CZE,1998,0
Czechia,CZE,1999,0
Czechia,CZE,2000,0
Czechia,CZE,2001,0.00011414038
Czechia,CZE,2002,0.00090358534
Czechia,CZE,2003,0.0020724132
Czechia,CZE,2004,0.0051008603
Czechia,CZE,2005,0.011049924
Czechia,CZE,2006,0.025028564
Czechia,CZE,2007,0.063756056
Czechia,CZE,2008,0.12618375
Czechia,CZE,2009,0.15407807
Czechia,CZE,2010,0.1709064
Czechia,CZE,2011,0.20593476
Czechia,CZE,2012,0.21571635
Czechia,CZE,2013,0.25219992
Czechia,CZE,2014,0.25409836
Czechia,CZE,2015,0.3095976
Czechia,CZE,2016,0.27030754
Czechia,CZE,2017,0.3028025
Czechia,CZE,2018,0.31159854
Czechia,CZE,2019,0.36469594
Czechia,CZE,2020,0.39240494
Czechia,CZE,2021,0.3194756
Czechia,CZE,2022,0.35316572
Czechia,CZE,2023,0.41911644
Czechia,CZE,2024,0.4407458
Denmark,DNK,1965,0
Denmark,DNK,1966,0
Denmark,DNK,1967,0
Denmark,DNK,1968,0
Denmark,DNK,1969,0
Denmark,DNK,1970,0
Denmark,DNK,1971,0
Denmark,DNK,1972,0
Denmark,DNK,1973,0
Denmark,DNK,1974,0
Denmark,DNK,1975,0
Denmark,DNK,1976,0
Denmark,DNK,1977,0
Denmark,DNK,1978,0.003477827
Denmark,DNK,1979,0.0069696405
Denmark,DNK,1980,0.012520413
Denmark,DNK,1981,0.013939393
Denmark,DNK,1982,0.025696289
Denmark,DNK,1983,0.039598934
Denmark,DNK,1984,0.047714528
Denmark,DNK,1985,0.0655549
Denmark,DNK,1986,0.1567248
Denmark,DNK,1987,0.22496612
Denmark,DNK,1988,0.38176942
Denmark,DNK,1989,0.6079953
Denmark,DNK,1990,0.8399429
Denmark,DNK,1991,0.8834973
Denmark,DNK,1992,1.1667717
Denmark,DNK,1993,1.2432792
Denmark,DNK,1994,1.2745092
Denmark,DNK,1995,1.3438036
Denmark,DNK,1996,1.1767756
Denmark,DNK,1997,2.0461311
Denmark,DNK,1998,3.0947416
Denmark,DNK,1999,3.4284778
Denmark,DNK,2000,4.9990635
Denmark,DNK,2001,5.0327234
Denmark,DNK,2002,5.6676526
Denmark,DNK,2003,5.963333
Denmark,DNK,2004,7.423561
Denmark,DNK,2005,7.655683
Denmark,DNK,2006,6.424073
Denmark,DNK,2007,7.881715
Denmark,DNK,2008,7.829412
Denmark,DNK,2009,8.037846
Denmark,DNK,2010,8.678998
Denmark,DNK,2011,11.560667
Denmark,DNK,2012,13.023853
Denmark,DNK,2013,13.581979
Denmark,DNK,2014,16.554754
Denmark,DNK,2015,18.226093
Denmark,DNK,2016,16.134245
Denmark,DNK,2017,18.46979
Denmark,DNK,2018,17.521431
Denmark,DNK,2019,18.710484
Denmark,DNK,2020,21.33257
Denmark,DNK,2021,20.9673
Denmark,DNK,2022,24.527645
Denmark,DNK,2023,24.744928
Denmark,DNK,2024,26.085308
Eastern Africa (EI),,1965,0
Eastern Africa (EI),,1966,0
Eastern Africa (EI),,1967,0
Eastern Africa (EI),,1968,0
Eastern Africa (EI),,1969,0
Eastern Africa (EI),,1970,0
Eastern Africa (EI),,1971,0
Eastern Africa (EI),,1972,0
Eastern Africa (EI),,1973,0
Eastern Africa (EI),,1974,0
Eastern Africa (EI),,1975,0
Eastern Africa (EI),,1976,0
Eastern Africa (EI),,1977,0
Eastern Africa (EI),,1978,0
Eastern Africa (EI),,1979,0
Eastern Africa (EI),,1980,0
Eastern Africa (EI),,1981,0
Eastern Africa (EI),,1982,0
Eastern Africa (EI),,1983,0
Eastern Africa (EI),,1984,0
Eastern Africa (EI),,1985,0
Eastern Africa (EI),,1986,0
Eastern Africa (EI),,1987,0
Eastern Africa (EI),,1988,0
Eastern Africa (EI),,1989,0
Eastern Africa (EI),,1990,0
Eastern Africa (EI),,1991,0
Eastern Africa (EI),,1992,0
Eastern Africa (EI),,1993,0
Eastern Africa (EI),,1994,0
Eastern Africa (EI),,1995,0
Eastern Africa (EI),,1996,0
Eastern Africa (EI),,1997,0
Eastern Africa (EI),,1998,0
Eastern Africa (EI),,1999,0
Eastern Africa (EI),,2000,0.00009970484
Eastern Africa (EI),,2001,0
Eastern Africa (EI),,2002,0.00026308978
Eastern Africa (EI),,2003,0.00035192838
Eastern Africa (EI),,2004,0.0007405426
Eastern Africa (EI),,2005,0.0010180878
Eastern Africa (EI),,2006,0.0036189961
Eastern Africa (EI),,2007,0.007834343
Eastern Africa (EI),,2008,0.011438119
Eastern Africa (EI),,2009,0.01770693
Eastern Africa (EI),,2010,0.02296171
Eastern Africa (EI),,2011,0.019557165
Eastern Africa (EI),,2012,0.08356534
Eastern Africa (EI),,2013,0.15575822
Eastern Africa (EI),,2014,0.19788696
Eastern Africa (EI),,2015,0.33371648
Eastern Africa (EI),,2016,0.3830269
Eastern Africa (EI),,2017,0.31728566
Eastern Africa (EI),,2018,0.32539937
Eastern Africa (EI),,2019,0.8120911
Eastern Africa (EI),,2020,0.7580013
Eastern Africa (EI),,2021,0.94492066
Eastern Africa (EI),,2022,0.95251065
Eastern Africa (EI),,2023,0.9482837
Eastern Africa (EI),,2024,0.9462424
Ecuador,ECU,1965,0
Ecuador,ECU,1966,0
Ecuador,ECU,1967,0
Ecuador,ECU,1968,0
Ecuador,ECU,1969,0
Ecuador,ECU,1970,0
Ecuador,ECU,1971,0
Ecuador,ECU,1972,0
Ecuador,ECU,1973,0
Ecuador,ECU,1974,0
Ecuador,ECU,1975,0
Ecuador,ECU,1976,0
Ecuador,ECU,1977,0
Ecuador,ECU,1978,0
Ecuador,ECU,1979,0
Ecuador,ECU,1980,0
Ecuador,ECU,1981,0
Ecuador,ECU,1982,0
Ecuador,ECU,1983,0
Ecuador,ECU,1984,0
Ecuador,ECU,1985,0
Ecuador,ECU,1986,0
Ecuador,ECU,1987,0
Ecuador,ECU,1988,0
Ecuador,ECU,1989,0
Ecuador,ECU,1990,0
Ecuador,ECU,1991,0
Ecuador,ECU,1992,0
Ecuador,ECU,1993,0
Ecuador,ECU,1994,0
Ecuador,ECU,1995,0
Ecuador,ECU,1996,0
Ecuador,ECU,1997,0
Ecuador,ECU,1998,0
Ecuador,ECU,1999,0
Ecuador,ECU,2000,0
Ecuador,ECU,2001,0
Ecuador,ECU,2002,0
Ecuador,ECU,2003,0
Ecuador,ECU,2004,0
Ecuador,ECU,2005,0
Ecuador,ECU,2006,0
Ecuador,ECU,2007,0.0019280366
Ecuador,ECU,2008,0.0050078267
Ecuador,ECU,2009,0.006084024
Ecuador,ECU,2010,0.005819825
Ecuador,ECU,2011,0.005323925
Ecuador,ECU,2012,0.0035959354
Ecuador,ECU,2013,0.08164366
Ecuador,ECU,2014,0.108718716
Ecuador,ECU,2015,0.13456903
Ecuador,ECU,2016,0.114184394
Ecuador,ECU,2017,0.09566216
Ecuador,ECU,2018,0.09831776
Ecuador,ECU,2019,0.10211172
Ecuador,ECU,2020,0.106358886
Ecuador,ECU,2021,0.07320984
Ecuador,ECU,2022,0.06799491
Ecuador,ECU,2023,0.22298135
Ecuador,ECU,2024,0.23989533
Egypt,EGY,1965,0
Egypt,EGY,1966,0
Egypt,EGY,1967,0
Egypt,EGY,1968,0
Egypt,EGY,1969,0
Egypt,EGY,1970,0
Egypt,EGY,1971,0
Egypt,EGY,1972,0
Egypt,EGY,1973,0
Egypt,EGY,1974,0
Egypt,EGY,1975,0
Egypt,EGY,1976,0
Egypt,EGY,1977,0
Egypt,EGY,1978,0
Egypt,EGY,1979,0
Egypt,EGY,1980,0
Egypt,EGY,1981,0
Egypt,EGY,1982,0
Egypt,EGY,1983,0
Egypt,EGY,1984,0
Egypt,EGY,1985,0
Egypt,EGY,1986,0
Egypt,EGY,1987,0
Egypt,EGY,1988,0
Egypt,EGY,1989,0
Egypt,EGY,1990,0
Egypt,EGY,1991,0
Egypt,EGY,1992,0
Egypt,EGY,1993,0
Egypt,EGY,1994,0
Egypt,EGY,1995,0
Egypt,EGY,1996,0
Egypt,EGY,1997,0
Egypt,EGY,1998,0
Egypt,EGY,1999,0.0062366147
Egypt,EGY,2000,0.03950879
Egypt,EGY,2001,0.083702266
Egypt,EGY,2002,0.09580264
Egypt,EGY,2003,0.121069536
Egypt,EGY,2004,0.20095043
Egypt,EGY,2005,0.19670695
Egypt,EGY,2006,0.22030596
Egypt,EGY,2007,0.2252713
Egypt,EGY,2008,0.2959071
Egypt,EGY,2009,0.31684703
Egypt,EGY,2010,0.41109768
Egypt,EGY,2011,0.4123741
Egypt,EGY,2012,0.35232463
Egypt,EGY,2013,0.4153558
Egypt,EGY,2014,0.27264023
Egypt,EGY,2015,0.4926434
Egypt,EGY,2016,0.5859775
Egypt,EGY,2017,0.49370125
Egypt,EGY,2018,0.69532436
Egypt,EGY,2019,1.1790313
Egypt,EGY,2020,1.3140507
Egypt,EGY,2021,1.2779238
Egypt,EGY,2022,1.309664
Egypt,EGY,2023,1.3376528
Egypt,EGY,2024,1.3342576
Estonia,EST,1985,0
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0
Estonia,EST,1996,0
Estonia,EST,1997,0
Estonia,EST,1998,0
Estonia,EST,1999,0
Estonia,EST,2000,0
Estonia,EST,2001,0
Estonia,EST,2002,0.0066585937
Estonia,EST,2003,0.026462516
Estonia,EST,2004,0.032131735
Estonia,EST,2005,0.2248192
Estonia,EST,2006,0.3204574
Estonia,EST,2007,0.3282796
Estonia,EST,2008,0.51738906
Estonia,EST,2009,0.8723862
Estonia,EST,2010,0.9875528
Estonia,EST,2011,1.3087945
Estonia,EST,2012,1.5251204
Estonia,EST,2013,1.7497228
Estonia,EST,2014,2.0767841
Estonia,EST,2015,2.6444857
Estonia,EST,2016,2.1141438
Estonia,EST,2017,2.3088171
Estonia,EST,2018,2.0366323
Estonia,EST,2019,2.7188876
Estonia,EST,2020,3.5663915
Estonia,EST,2021,2.9522235
Estonia,EST,2022,2.6048865
Estonia,EST,2023,2.976953
Estonia,EST,2024,4.616189
Europe,,1965,0
Europe,,1966,0
Europe,,1967,0
Europe,,1968,0
Europe,,1969,0
Europe,,1970,0
Europe,,1971,0
Europe,,1972,0
Europe,,1973,0
Europe,,1974,0
Europe,,1975,0
Europe,,1976,0
Europe,,1977,0
Europe,,1978,0.00002581653
Europe,,1979,0.000049926923
Europe,,1980,0.000087947745
Europe,,1981,0.000088607565
Europe,,1982,0.00015635364
Europe,,1983,0.00025093005
Europe,,1984,0.00030897066
Europe,,1985,0.00047953814
Europe,,1986,0.001096824
Europe,,1987,0.0015318295
Europe,,1988,0.0026171808
Europe,,1989,0.0040982203
Europe,,1990,0.00614892
Europe,,1991,0.0078445105
Europe,,1992,0.012748628
Europe,,1993,0.019726558
Europe,,1994,0.026798166
Europe,,1995,0.034762077
Europe,,1996,0.043084074
Europe,,1997,0.06620918
Europe,,1998,0.10099239
Europe,,1999,0.1289132
Europe,,2000,0.20150109
Europe,,2001,0.2369854
Europe,,2002,0.32043368
Europe,,2003,0.3857975
Europe,,2004,0.50444025
Europe,,2005,0.5979672
Europe,,2006,0.68566257
Europe,,2007,0.8718506
Europe,,2008,0.9915612
Europe,,2009,1.1653719
Europe,,2010,1.243956
Europe,,2011,1.5192022
Europe,,2012,1.7395235
Europe,,2013,2.0073617
Europe,,2014,2.1904895
Europe,,2015,2.622599
Europe,,2016,2.5740168
Europe,,2017,3.0214508
Europe,,2018,3.1153743
Europe,,2019,3.5956213
Europe,,2020,4.27681
Europe,,2021,3.9456341
Europe,,2022,4.477579
Europe,,2023,5.0179477
Europe,,2024,5.019138
Europe (EI),,1965,0
Europe (EI),,1966,0
Europe (EI),,1967,0
Europe (EI),,1968,0
Europe (EI),,1969,0
Europe (EI),,1970,0
Europe (EI),,1971,0
Europe (EI),,1972,0
Europe (EI),,1973,0
Europe (EI),,1974,0
Europe (EI),,1975,0
Europe (EI),,1976,0
Europe (EI),,1977,0
Europe (EI),,1978,0.000042066164
Europe (EI),,1979,0.00008112114
Europe (EI),,1980,0.00014549986
Europe (EI),,1981,0.00014944992
Europe (EI),,1982,0.00026834552
Europe (EI),,1983,0.00043276907
Europe (EI),,1984,0.0005352871
Europe (EI),,1985,0.00067262235
Europe (EI),,1986,0.0015399377
Europe (EI),,1987,0.0021547554
Europe (EI),,1988,0.0036847387
Europe (EI),,1989,0.0057808766
Europe (EI),,1990,0.008570089
Europe (EI),,1991,0.010932901
Europe (EI),,1992,0.01768642
Europe (EI),,1993,0.026860217
Europe (EI),,1994,0.035747916
Europe (EI),,1995,0.045322213
Europe (EI),,1996,0.055245616
Europe (EI),,1997,0.083796754
Europe (EI),,1998,0.12757355
Europe (EI),,1999,0.16378164
Europe (EI),,2000,0.25632226
Europe (EI),,2001,0.30286643
Europe (EI),,2002,0.40810242
Europe (EI),,2003,0.4911151
Europe (EI),,2004,0.6404341
Europe (EI),,2005,0.75754654
Europe (EI),,2006,0.87438285
Europe (EI),,2007,1.114419
Europe (EI),,2008,1.2750765
Europe (EI),,2009,1.5047023
Europe (EI),,2010,1.6194491
Europe (EI),,2011,2.0121403
Europe (EI),,2012,2.3093889
Europe (EI),,2013,2.6689048
Europe (EI),,2014,2.9389677
Europe (EI),,2015,3.4939513
Europe (EI),,2016,3.4704163
Europe (EI),,2017,4.045067
Europe (EI),,2018,4.22766
Europe (EI),,2019,4.8640127
Europe (EI),,2020,5.817607
Europe (EI),,2021,5.402604
Europe (EI),,2022,6.235545
Europe (EI),,2023,7.012404
Europe (EI),,2024,7.050102
European Union (27),,1965,0
European Union (27),,1966,0
European Union (27),,1967,0
European Union (27),,1968,0
European Union (27),,1969,0
European Union (27),,1970,0
European Union (27),,1971,0
European Union (27),,1972,0
European Union (27),,1973,0
European Union (27),,1974,0
European Union (27),,1975,0
European Union (27),,1976,0
European Union (27),,1977,0
European Union (27),,1978,0.000052371422
European Union (27),,1979,0.00010109531
European Union (27),,1980,0.00017981243
European Union (27),,1981,0.00018533134
European Union (27),,1982,0.0003344257
European Union (27),,1983,0.00054197153
European Union (27),,1984,0.0006676105
European Union (27),,1985,0.0009544363
European Union (27),,1986,0.0021901755
European Union (27),,1987,0.0030632045
European Union (27),,1988,0.005250788
European Union (27),,1989,0.0080398945
European Union (27),,1990,0.01212928
European Union (27),,1991,0.015411371
European Union (27),,1992,0.024263298
European Union (27),,1993,0.033648435
European Union (27),,1994,0.043023534
European Union (27),,1995,0.05518719
European Union (27),,1996,0.066927366
European Union (27),,1997,0.10277474
European Union (27),,1998,0.15847416
European Union (27),,1999,0.20715159
European Union (27),,2000,0.33235464
European Union (27),,2001,0.39158684
European Union (27),,2002,0.52936304
European Union (27),,2003,0.63817114
European Union (27),,2004,0.83076817
European Union (27),,2005,0.975924
European Union (27),,2006,1.1143216
European Union (27),,2007,1.4239057
European Union (27),,2008,1.6072925
European Union (27),,2009,1.8692375
European Union (27),,2010,1.9966869
European Union (27),,2011,2.4256215
European Union (27),,2012,2.7765477
European Union (27),,2013,3.1078253
European Union (27),,2014,3.3674836
European Union (27),,2015,3.9450243
European Union (27),,2016,3.9334147
European Union (27),,2017,4.495007
European Union (27),,2018,4.6097937
European Union (27),,2019,5.2945213
European Union (27),,2020,6.2427173
European Union (27),,2021,5.7421646
European Union (27),,2022,6.493835
European Union (27),,2023,7.560211
European Union (27),,2024,7.608491
Finland,FIN,1965,0
Finland,FIN,1966,0
Finland,FIN,1967,0
Finland,FIN,1968,0
Finland,FIN,1969,0
Finland,FIN,1970,0
Finland,FIN,1971,0
Finland,FIN,1972,0
Finland,FIN,1973,0
Finland,FIN,1974,0
Finland,FIN,1975,0
Finland,FIN,1976,0
Finland,FIN,1977,0
Finland,FIN,1978,0
Finland,FIN,1979,0
Finland,FIN,1980,0
Finland,FIN,1981,0
Finland,FIN,1982,0
Finland,FIN,1983,0
Finland,FIN,1984,0
Finland,FIN,1985,0
Finland,FIN,1986,0
